127.0.0.1 - - [17/Oct/2016:15:10:16 +0530] "GET / HTTP/1.1" 404 951
10.244.48.148 - - [17/Oct/2016:15:50:50 +0530] "POST /fidouaf_test/v1/public/notifyAuthenticators HTTP/1.1" 200 18
10.244.0.10 - - [17/Oct/2016:15:50:50 +0530] "GET /fidouaf_test/v1/public/authRequest/flexiblePolicy/218 HTTP/1.1" 200 551
10.244.0.10 - - [17/Oct/2016:15:50:53 +0530] "GET /fidouaf_test/v1/public/authRequest/flexiblePolicy/218 HTTP/1.1" 200 551
10.244.48.148 - - [17/Oct/2016:15:50:55 +0530] "POST /fidouaf_test/v1/public/notifyAuthenticators HTTP/1.1" 200 18
10.244.0.10 - - [17/Oct/2016:15:50:56 +0530] "GET /fidouaf_test/v1/public/authRequest/flexiblePolicy/218 HTTP/1.1" 200 551
10.244.0.10 - - [17/Oct/2016:15:51:03 +0530] "POST /fidouaf_test/v1/public/authResponse HTTP/1.1" 200 163
10.244.0.10 - - [17/Oct/2016:15:51:03 +0530] "POST /fidouaf_test/v1/public/getSignedContext HTTP/1.1" 200 382
10.244.0.10 - - [17/Oct/2016:15:51:32 +0530] "GET /fidouaf_test/v1/public/authRequest/ZDNkM0xtWnBaRzl3WlhKemFYTjBaVzUwTG5CemJHSmhibXN1YVc5emJXOWlhV3hsTG1OdmJRPT0=/VUd4bFlYTmxJSEJ5YjNacFpHVWdZWEJ3Y205MllXd2dabTl5SUhSeVlXNXpZV04wYVc5dUlHOW1JRkp6TGpVd01EQWdkRzkzWVhKa2N5QlhZWFJsY2lCQ2FXeHNJRkJoZVcxbGJuUT0= HTTP/1.1" 200 3629
10.244.0.10 - - [17/Oct/2016:15:51:34 +0530] "POST /fidouaf_test/v1/public/authResponse HTTP/1.1" 200 163
10.244.48.148 - - [17/Oct/2016:17:33:14 +0530] "POST /fidouaf_test/v1/public/rpRegRequest HTTP/1.1" 200 44
10.244.48.148 - - [17/Oct/2016:17:33:16 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:16 +0530] "POST /fidouaf_test/v1/public/rpRegRequest HTTP/1.1" 200 44
10.244.48.148 - - [17/Oct/2016:17:33:18 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:19 +0530] "POST /fidouaf_test/v1/public/rpRegRequest HTTP/1.1" 200 44
10.244.48.148 - - [17/Oct/2016:17:33:20 +0530] "POST /fidouaf_test/v1/public/rpRegRequest HTTP/1.1" 200 44
10.244.48.148 - - [17/Oct/2016:17:33:22 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:22 +0530] "POST /fidouaf_test/v1/public/rpRegRequest HTTP/1.1" 200 44
10.244.48.148 - - [17/Oct/2016:17:33:23 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:24 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:24 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:25 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:26 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:26 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:27 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:28 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:28 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:29 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:30 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:30 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:31 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:32 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:32 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:33 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:34 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:34 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:35 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:36 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:36 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:37 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:38 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:38 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:39 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:40 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:40 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:41 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:42 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:42 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:43 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:44 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:44 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:45 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:46 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:46 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:47 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:48 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:48 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:49 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:50 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:50 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:51 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:52 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:52 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:53 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:54 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:54 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:55 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:56 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:56 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:57 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:58 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:58 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:33:59 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:00 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:00 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:01 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:02 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:02 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:03 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:04 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:04 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:05 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:06 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:06 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:07 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:08 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:08 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:09 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:10 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:10 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:11 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:12 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:12 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:13 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:14 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:14 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:15 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:16 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:16 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:17 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:18 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:18 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:19 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:20 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:20 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:21 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:22 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:22 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:23 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:24 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:24 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:25 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:26 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:26 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:27 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:28 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:28 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:29 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:30 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:30 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:31 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:32 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:32 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:33 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:34 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:34 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:35 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:36 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:36 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:37 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:38 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:38 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:39 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:40 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:40 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:41 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:42 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:42 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:43 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:44 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:44 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:45 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:46 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:46 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:47 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:48 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:48 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:49 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 200 17
10.244.48.148 - - [17/Oct/2016:17:34:50 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:50 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:51 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:52 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:52 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:53 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:54 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:54 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:55 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:56 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:56 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:57 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:58 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:58 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:34:59 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:00 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:00 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:01 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:02 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:02 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:03 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
10.244.48.148 - - [17/Oct/2016:17:35:04 +0530] "POST /fidouaf_test/v1/public/regResponseStatus HTTP/1.1" 500 3197
